recruitment_fact_id,candidate_id,job_role_id,application_date,recruitment_source,stage,interview_score,offer_status,hired_flag,time_to_hire_days,score_band,fast_hire_flag,time_to_hire_category,high_quality_candidate,offer_accepted,hiring_efficiency_score,source_rank,candidate_status,hiring_delay_flag
10262,CAND010262,79,2025-09-06,CAMPUS,APPLIED,1.61,REJECTED,0,42,Poor,0,Slow,0,0,82.15,5.0,Rejected,1
10263,CAND010263,63,2024-04-20,AGENCY,HIRED,1.31,OFFERED,1,8,Poor,1,Fast,0,1,100.0,4.0,Hired,0
10264,CAND010264,63,2023-10-02,AGENCY,HIRED,4.76,OFFERED,1,39,Excellent,0,Slow,1,1,100.0,4.0,Hired,1
10265,CAND010265,61,2024-12-25,COMPANY WEBSITE,INTERVIEW,3.74,HOLD,0,46,Good,0,Slow,0,0,100.0,3.0,On Hold,1
10266,CAND010266,68,2023-01-06,REFERRAL,INTERVIEW,3.99,HOLD,0,33,Good,0,Slow,0,0,100.0,2.0,On Hold,1
10267,CAND010267,88,2024-07-09,NAUKRI,APPLIED,1.83,HOLD,0,56,Poor,0,Slow,0,0,71.45,6.0,On Hold,1
10268,CAND010268,39,2023-08-28,REFERRAL,APPLIED,1.58,REJECTED,0,57,Poor,0,Slow,0,0,66.7,2.0,Rejected,1
10269,CAND010269,76,2023-03-10,NAUKRI,INTERVIEW,2.87,REJECTED,0,29,Average,0,Normal,0,0,100.0,6.0,Rejected,0
10270,CAND010270,25,2025-11-18,CAMPUS,INTERVIEW,3.53,REJECTED,0,47,Good,0,Slow,0,0,100.0,5.0,Rejected,1
10271,CAND010271,47,2024-09-03,LINKEDIN,INTERVIEW,2.03,REJECTED,0,52,Average,0,Slow,0,0,78.44999999999999,1.0,Rejected,1
10272,CAND010272,74,2024-02-17,COMPANY WEBSITE,APPLIED,1.38,REJECTED,0,37,Poor,0,Slow,0,0,83.7,3.0,Rejected,1
10273,CAND010273,66,2025-09-01,AGENCY,HIRED,4.32,OFFERED,1,25,Excellent,0,Normal,1,1,100.0,4.0,Hired,0
10274,CAND010274,29,2025-12-02,REFERRAL,APPLIED,1.9,HOLD,0,19,Poor,0,Normal,0,0,100.0,2.0,On Hold,0
10275,CAND010275,64,2023-07-07,CAMPUS,HIRED,1.12,OFFERED,1,44,Poor,0,Slow,0,1,72.8,5.0,Hired,1
10276,CAND010276,92,2023-10-22,CAMPUS,INTERVIEW,4.93,HOLD,0,35,Excellent,0,Slow,1,0,100.0,5.0,On Hold,1
10277,CAND010277,17,2024-10-22,REFERRAL,HIRED,3.66,OFFERED,1,58,Good,0,Slow,0,1,96.9,2.0,Hired,1
10278,CAND010278,69,2023-07-09,LINKEDIN,HIRED,3.17,OFFERED,1,39,Good,0,Slow,0,1,100.0,1.0,Hired,1
10279,CAND010279,81,2025-01-10,CAMPUS,INTERVIEW,3.99,HOLD,0,36,Good,0,Slow,0,0,100.0,5.0,On Hold,1
10280,CAND010280,82,2025-04-08,CAMPUS,HIRED,4.63,OFFERED,1,20,Excellent,0,Normal,1,1,100.0,5.0,Hired,0
10281,CAND010281,23,2025-09-27,AGENCY,HIRED,1.24,OFFERED,1,33,Poor,0,Slow,0,1,85.6,4.0,Hired,1
10282,CAND010282,1,2025-05-26,COMPANY WEBSITE,INTERVIEW,2.05,REJECTED,0,35,Average,0,Slow,0,0,95.75,3.0,Rejected,1
10283,CAND010283,38,2023-05-11,REFERRAL,INTERVIEW,4.29,HOLD,0,41,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
10284,CAND010284,43,2023-06-18,REFERRAL,INTERVIEW,2.03,HOLD,0,49,Average,0,Slow,0,0,81.44999999999999,2.0,On Hold,1
10285,CAND010285,10,2024-07-28,LINKEDIN,INTERVIEW,4.14,REJECTED,0,35,Excellent,0,Slow,1,0,100.0,1.0,Rejected,1
10286,CAND010286,99,2024-04-15,CAMPUS,INTERVIEW,2.98,REJECTED,0,41,Average,0,Slow,0,0,100.0,5.0,Rejected,1
10287,CAND010287,63,2024-09-03,REFERRAL,APPLIED,1.46,HOLD,0,45,Poor,0,Slow,0,0,76.9,2.0,On Hold,1
10288,CAND010288,58,2024-03-23,AGENCY,APPLIED,1.75,HOLD,0,56,Poor,0,Slow,0,0,70.25,4.0,On Hold,1
10289,CAND010289,8,2024-11-04,COMPANY WEBSITE,APPLIED,1.74,REJECTED,0,24,Poor,0,Normal,0,0,100.0,3.0,Rejected,0
10290,CAND010290,9,2024-08-13,REFERRAL,INTERVIEW,2.83,HOLD,0,28,Average,0,Normal,0,0,100.0,2.0,On Hold,0
10291,CAND010291,52,2023-05-25,REFERRAL,INTERVIEW,4.32,HOLD,0,47,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
10292,CAND010292,73,2024-05-23,NAUKRI,INTERVIEW,4.81,HOLD,0,37,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
10293,CAND010293,76,2024-05-22,CAMPUS,APPLIED,1.78,REJECTED,0,10,Poor,1,Fast,0,0,100.0,5.0,Rejected,0
10294,CAND010294,2,2025-06-08,REFERRAL,APPLIED,1.28,REJECTED,0,10,Poor,1,Fast,0,0,100.0,2.0,Rejected,0
10295,CAND010295,84,2023-01-04,LINKEDIN,HIRED,1.39,OFFERED,1,14,Poor,1,Fast,0,1,100.0,1.0,Hired,0
10296,CAND010296,77,2024-03-31,AGENCY,INTERVIEW,3.12,HOLD,0,26,Good,0,Normal,0,0,100.0,4.0,On Hold,0
10297,CAND010297,84,2025-10-06,COMPANY WEBSITE,INTERVIEW,4.57,REJECTED,0,9,Excellent,1,Fast,1,0,100.0,3.0,Rejected,0
10298,CAND010298,75,2023-12-06,LINKEDIN,INTERVIEW,2.1,REJECTED,0,33,Average,0,Slow,0,0,98.5,1.0,Rejected,1
10299,CAND010299,58,2024-12-25,NAUKRI,INTERVIEW,3.79,REJECTED,0,18,Good,0,Normal,0,0,100.0,6.0,Rejected,0
10300,CAND010300,24,2023-05-22,AGENCY,HIRED,1.63,OFFERED,1,30,Poor,0,Normal,0,1,94.45,4.0,Hired,0
10301,CAND010301,94,2025-02-03,REFERRAL,INTERVIEW,3.5,REJECTED,0,8,Good,1,Fast,0,0,100.0,2.0,Rejected,0
10302,CAND010302,53,2024-02-15,COMPANY WEBSITE,INTERVIEW,4.39,REJECTED,0,49,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
10303,CAND010303,34,2023-01-20,AGENCY,INTERVIEW,2.7,HOLD,0,30,Average,0,Normal,0,0,100.0,4.0,On Hold,0
10304,CAND010304,68,2023-08-14,REFERRAL,INTERVIEW,4.04,HOLD,0,41,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
10305,CAND010305,41,2024-02-17,COMPANY WEBSITE,INTERVIEW,2.13,REJECTED,0,22,Average,0,Normal,0,0,100.0,3.0,Rejected,0
10306,CAND010306,66,2023-02-22,NAUKRI,APPLIED,1.98,HOLD,0,7,Poor,1,Fast,0,0,100.0,6.0,On Hold,0
10307,CAND010307,99,2025-11-14,NAUKRI,APPLIED,1.02,REJECTED,0,44,Poor,0,Slow,0,0,71.3,6.0,Rejected,1
10308,CAND010308,41,2025-05-21,AGENCY,HIRED,2.52,OFFERED,1,39,Average,0,Slow,0,1,98.8,4.0,Hired,1
10309,CAND010309,39,2025-11-18,LINKEDIN,INTERVIEW,4.73,REJECTED,0,7,Excellent,1,Fast,1,0,100.0,1.0,Rejected,0
10310,CAND010310,72,2023-07-18,CAMPUS,HIRED,4.38,OFFERED,1,21,Excellent,0,Normal,1,1,100.0,5.0,Hired,0
10311,CAND010311,52,2025-10-24,REFERRAL,HIRED,2.06,OFFERED,1,49,Average,0,Slow,0,1,81.9,2.0,Hired,1
10312,CAND010312,100,2024-12-01,REFERRAL,INTERVIEW,4.42,HOLD,0,21,Excellent,0,Normal,1,0,100.0,2.0,On Hold,0
10313,CAND010313,63,2025-08-19,NAUKRI,APPLIED,1.59,REJECTED,0,12,Poor,1,Fast,0,0,100.0,6.0,Rejected,0
10314,CAND010314,79,2024-11-23,AGENCY,INTERVIEW,2.13,HOLD,0,52,Average,0,Slow,0,0,79.95,4.0,On Hold,1
10315,CAND010315,10,2025-10-15,LINKEDIN,INTERVIEW,2.42,HOLD,0,18,Average,0,Normal,0,0,100.0,1.0,On Hold,0
10316,CAND010316,56,2025-03-04,REFERRAL,HIRED,3.14,OFFERED,1,22,Good,0,Normal,0,1,100.0,2.0,Hired,0
10317,CAND010317,64,2023-01-03,AGENCY,INTERVIEW,2.3,REJECTED,0,30,Average,0,Normal,0,0,100.0,4.0,Rejected,0
10318,CAND010318,54,2024-10-28,COMPANY WEBSITE,INTERVIEW,2.92,REJECTED,0,31,Average,0,Slow,0,0,100.0,3.0,Rejected,1
10319,CAND010319,79,2024-06-26,REFERRAL,APPLIED,1.13,REJECTED,0,51,Poor,0,Slow,0,0,65.95,2.0,Rejected,1
10320,CAND010320,37,2023-04-11,AGENCY,INTERVIEW,2.2,HOLD,0,44,Average,0,Slow,0,0,89.0,4.0,On Hold,1
10321,CAND010321,99,2024-06-04,CAMPUS,HIRED,3.87,OFFERED,1,54,Good,0,Slow,0,1,100.0,5.0,Hired,1
10322,CAND010322,76,2025-06-19,REFERRAL,HIRED,1.05,OFFERED,1,37,Poor,0,Slow,0,1,78.75,2.0,Hired,1
10323,CAND010323,48,2025-08-22,NAUKRI,HIRED,3.1,OFFERED,1,48,Good,0,Slow,0,1,98.5,6.0,Hired,1
10324,CAND010324,61,2024-01-06,COMPANY WEBSITE,INTERVIEW,2.77,REJECTED,0,36,Average,0,Slow,0,0,100.0,3.0,Rejected,1
10325,CAND010325,35,2024-02-02,AGENCY,INTERVIEW,4.25,HOLD,0,17,Excellent,0,Normal,1,0,100.0,4.0,On Hold,0
10326,CAND010326,48,2023-07-16,NAUKRI,INTERVIEW,2.73,REJECTED,0,56,Average,0,Slow,0,0,84.95,6.0,Rejected,1
10327,CAND010327,23,2024-11-15,LINKEDIN,HIRED,3.53,OFFERED,1,10,Good,1,Fast,0,1,100.0,1.0,Hired,0
10328,CAND010328,32,2024-06-04,CAMPUS,INTERVIEW,4.06,REJECTED,0,45,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
10329,CAND010329,91,2024-11-23,LINKEDIN,INTERVIEW,2.6,REJECTED,0,24,Average,0,Normal,0,0,100.0,1.0,Rejected,0
10330,CAND010330,33,2023-09-24,CAMPUS,INTERVIEW,2.91,REJECTED,0,38,Average,0,Slow,0,0,100.0,5.0,Rejected,1
10331,CAND010331,15,2023-10-18,COMPANY WEBSITE,INTERVIEW,2.6,HOLD,0,26,Average,0,Normal,0,0,100.0,3.0,On Hold,0
10332,CAND010332,56,2025-08-30,CAMPUS,INTERVIEW,3.65,REJECTED,0,54,Good,0,Slow,0,0,100.0,5.0,Rejected,1
10333,CAND010333,74,2023-08-14,COMPANY WEBSITE,HIRED,3.64,OFFERED,1,35,Good,0,Slow,0,1,100.0,3.0,Hired,1
10334,CAND010334,48,2025-07-07,AGENCY,INTERVIEW,2.59,REJECTED,0,29,Average,0,Normal,0,0,100.0,4.0,Rejected,0
10335,CAND010335,33,2025-07-10,REFERRAL,INTERVIEW,3.46,REJECTED,0,16,Good,0,Normal,0,0,100.0,2.0,Rejected,0
10336,CAND010336,71,2025-06-22,NAUKRI,INTERVIEW,2.93,HOLD,0,14,Average,1,Fast,0,0,100.0,6.0,On Hold,0
10337,CAND010337,90,2024-12-02,NAUKRI,INTERVIEW,3.53,REJECTED,0,43,Good,0,Slow,0,0,100.0,6.0,Rejected,1
10338,CAND010338,52,2025-06-13,LINKEDIN,HIRED,3.8,OFFERED,1,20,Good,0,Normal,0,1,100.0,1.0,Hired,0
10339,CAND010339,52,2024-07-08,REFERRAL,APPLIED,1.69,HOLD,0,30,Poor,0,Normal,0,0,95.35,2.0,On Hold,0
10340,CAND010340,18,2023-03-18,NAUKRI,INTERVIEW,4.63,REJECTED,0,17,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
10341,CAND010341,69,2024-12-25,LINKEDIN,APPLIED,1.13,HOLD,0,20,Poor,0,Normal,0,0,96.95,1.0,On Hold,0
10342,CAND010342,7,2023-02-24,REFERRAL,HIRED,2.44,OFFERED,1,36,Average,0,Slow,0,1,100.0,2.0,Hired,1
10343,CAND010343,17,2025-07-23,COMPANY WEBSITE,INTERVIEW,3.79,REJECTED,0,56,Good,0,Slow,0,0,100.0,3.0,Rejected,1
10344,CAND010344,98,2025-12-30,AGENCY,HIRED,1.51,OFFERED,1,15,Poor,1,Fast,0,1,100.0,4.0,Hired,0
10345,CAND010345,91,2025-03-18,LINKEDIN,INTERVIEW,3.93,HOLD,0,19,Good,0,Normal,0,0,100.0,1.0,On Hold,0
10346,CAND010346,22,2023-10-01,REFERRAL,APPLIED,1.7,HOLD,0,9,Poor,1,Fast,0,0,100.0,2.0,On Hold,0
10347,CAND010347,70,2025-07-01,AGENCY,HIRED,3.79,OFFERED,1,22,Good,0,Normal,0,1,100.0,4.0,Hired,0
10348,CAND010348,36,2023-11-28,REFERRAL,INTERVIEW,3.38,REJECTED,0,47,Good,0,Slow,0,0,100.0,2.0,Rejected,1
10349,CAND010349,42,2024-11-29,CAMPUS,APPLIED,1.42,HOLD,0,47,Poor,0,Slow,0,0,74.3,5.0,On Hold,1
10350,CAND010350,100,2023-07-13,LINKEDIN,APPLIED,1.69,REJECTED,0,17,Poor,0,Normal,0,0,100.0,1.0,Rejected,0
10351,CAND010351,32,2025-05-04,REFERRAL,INTERVIEW,3.2,HOLD,0,7,Good,1,Fast,0,0,100.0,2.0,On Hold,0
10352,CAND010352,92,2024-08-29,CAMPUS,INTERVIEW,2.38,HOLD,0,28,Average,0,Normal,0,0,100.0,5.0,On Hold,0
10353,CAND010353,10,2023-08-17,LINKEDIN,INTERVIEW,2.87,HOLD,0,16,Average,0,Normal,0,0,100.0,1.0,On Hold,0
10354,CAND010354,42,2025-01-08,COMPANY WEBSITE,INTERVIEW,2.43,REJECTED,0,11,Average,1,Fast,0,0,100.0,3.0,Rejected,0
10355,CAND010355,29,2025-01-16,LINKEDIN,HIRED,1.93,OFFERED,1,11,Poor,1,Fast,0,1,100.0,1.0,Hired,0
10356,CAND010356,28,2025-05-03,COMPANY WEBSITE,INTERVIEW,4.34,REJECTED,0,47,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
10357,CAND010357,33,2024-11-16,CAMPUS,HIRED,4.14,OFFERED,1,21,Excellent,0,Normal,1,1,100.0,5.0,Hired,0
10358,CAND010358,63,2024-04-28,REFERRAL,INTERVIEW,2.28,HOLD,0,37,Average,0,Slow,0,0,97.19999999999999,2.0,On Hold,1
10359,CAND010359,62,2025-10-25,LINKEDIN,INTERVIEW,2.34,REJECTED,0,32,Average,0,Slow,0,0,100.0,1.0,Rejected,1
10360,CAND010360,18,2024-11-15,COMPANY WEBSITE,HIRED,2.54,OFFERED,1,15,Average,1,Fast,0,1,100.0,3.0,Hired,0
10361,CAND010361,96,2025-05-01,CAMPUS,INTERVIEW,4.57,HOLD,0,25,Excellent,0,Normal,1,0,100.0,5.0,On Hold,0
10362,CAND010362,94,2025-11-08,LINKEDIN,INTERVIEW,2.7,REJECTED,0,38,Average,0,Slow,0,0,100.0,1.0,Rejected,1
10363,CAND010363,46,2024-10-03,REFERRAL,INTERVIEW,4.6,HOLD,0,32,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
10364,CAND010364,41,2023-12-25,LINKEDIN,INTERVIEW,3.71,HOLD,0,56,Good,0,Slow,0,0,99.65,1.0,On Hold,1
10365,CAND010365,59,2025-03-21,LINKEDIN,HIRED,1.12,OFFERED,1,32,Poor,0,Slow,0,1,84.8,1.0,Hired,1
10366,CAND010366,56,2023-03-31,NAUKRI,APPLIED,1.98,REJECTED,0,34,Poor,0,Slow,0,0,95.7,6.0,Rejected,1
10367,CAND010367,58,2025-10-09,NAUKRI,INTERVIEW,3.21,REJECTED,0,51,Good,0,Slow,0,0,97.15,6.0,Rejected,1
10368,CAND010368,48,2024-12-02,COMPANY WEBSITE,APPLIED,1.46,HOLD,0,30,Poor,0,Normal,0,0,91.9,3.0,On Hold,0
10369,CAND010369,96,2025-11-19,REFERRAL,INTERVIEW,3.14,REJECTED,0,53,Good,0,Slow,0,0,94.1,2.0,Rejected,1
10370,CAND010370,19,2023-05-15,CAMPUS,INTERVIEW,2.22,HOLD,0,51,Average,0,Slow,0,0,82.30000000000001,5.0,On Hold,1
10371,CAND010371,68,2025-11-28,AGENCY,INTERVIEW,2.47,REJECTED,0,58,Average,0,Slow,0,0,79.05000000000001,4.0,Rejected,1
10372,CAND010372,11,2024-10-28,COMPANY WEBSITE,APPLIED,1.94,REJECTED,0,20,Poor,0,Normal,0,0,100.0,3.0,Rejected,0
10373,CAND010373,3,2025-11-18,COMPANY WEBSITE,APPLIED,1.83,HOLD,0,54,Poor,0,Slow,0,0,73.45,3.0,On Hold,1
10374,CAND010374,16,2023-04-06,NAUKRI,INTERVIEW,4.6,HOLD,0,10,Excellent,1,Fast,1,0,100.0,6.0,On Hold,0
10375,CAND010375,34,2025-12-10,LINKEDIN,HIRED,1.05,OFFERED,1,22,Poor,0,Normal,0,1,93.75,1.0,Hired,0
10376,CAND010376,84,2025-06-14,REFERRAL,INTERVIEW,4.34,REJECTED,0,34,Excellent,0,Slow,1,0,100.0,2.0,Rejected,1
10377,CAND010377,15,2023-05-03,NAUKRI,INTERVIEW,4.4,REJECTED,0,16,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
10378,CAND010378,8,2023-12-31,NAUKRI,INTERVIEW,2.29,HOLD,0,51,Average,0,Slow,0,0,83.35,6.0,On Hold,1
10379,CAND010379,81,2025-12-11,COMPANY WEBSITE,HIRED,1.64,OFFERED,1,42,Poor,0,Slow,0,1,82.6,3.0,Hired,1
10380,CAND010380,69,2023-05-21,AGENCY,HIRED,1.24,OFFERED,1,37,Poor,0,Slow,0,1,81.6,4.0,Hired,1
10381,CAND010381,17,2025-04-24,COMPANY WEBSITE,INTERVIEW,2.13,REJECTED,0,52,Average,0,Slow,0,0,79.95,3.0,Rejected,1
10382,CAND010382,88,2024-02-18,CAMPUS,HIRED,2.01,OFFERED,1,58,Average,0,Slow,0,1,72.15,5.0,Hired,1
10383,CAND010383,22,2024-05-18,AGENCY,INTERVIEW,3.45,HOLD,0,47,Good,0,Slow,0,0,100.0,4.0,On Hold,1
10384,CAND010384,95,2024-03-28,CAMPUS,HIRED,4.23,OFFERED,1,43,Excellent,0,Slow,1,1,100.0,5.0,Hired,1
10385,CAND010385,77,2024-08-09,NAUKRI,APPLIED,1.81,REJECTED,0,35,Poor,0,Slow,0,0,92.15,6.0,Rejected,1
10386,CAND010386,49,2025-11-23,NAUKRI,HIRED,1.53,OFFERED,1,42,Poor,0,Slow,0,1,80.95,6.0,Hired,1
10387,CAND010387,40,2023-07-25,REFERRAL,INTERVIEW,2.11,HOLD,0,17,Average,0,Normal,0,0,100.0,2.0,On Hold,0
10388,CAND010388,69,2023-03-16,LINKEDIN,APPLIED,1.96,REJECTED,0,26,Poor,0,Normal,0,0,100.0,1.0,Rejected,0
10389,CAND010389,98,2025-03-08,NAUKRI,HIRED,1.19,OFFERED,1,23,Poor,0,Normal,0,1,94.85,6.0,Hired,0
10390,CAND010390,26,2025-11-01,CAMPUS,HIRED,3.4,OFFERED,1,52,Good,0,Slow,0,1,99.0,5.0,Hired,1
10391,CAND010391,7,2025-09-28,COMPANY WEBSITE,INTERVIEW,4.48,HOLD,0,58,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
10392,CAND010392,10,2023-10-25,AGENCY,INTERVIEW,3.97,REJECTED,0,15,Good,1,Fast,0,0,100.0,4.0,Rejected,0
10393,CAND010393,93,2023-12-04,AGENCY,INTERVIEW,4.68,HOLD,0,19,Excellent,0,Normal,1,0,100.0,4.0,On Hold,0
10394,CAND010394,32,2024-02-28,NAUKRI,APPLIED,1.99,REJECTED,0,48,Poor,0,Slow,0,0,81.85,6.0,Rejected,1
10395,CAND010395,70,2025-08-13,REFERRAL,APPLIED,1.12,REJECTED,0,28,Poor,0,Normal,0,0,88.8,2.0,Rejected,0
10396,CAND010396,86,2023-11-12,NAUKRI,INTERVIEW,3.72,HOLD,0,38,Good,0,Slow,0,0,100.0,6.0,On Hold,1
10397,CAND010397,32,2025-05-19,COMPANY WEBSITE,HIRED,4.37,OFFERED,1,36,Excellent,0,Slow,1,1,100.0,3.0,Hired,1
10398,CAND010398,29,2025-01-24,AGENCY,INTERVIEW,3.17,HOLD,0,44,Good,0,Slow,0,0,100.0,4.0,On Hold,1
10399,CAND010399,91,2025-08-20,CAMPUS,APPLIED,1.01,REJECTED,0,11,Poor,1,Fast,0,0,100.0,5.0,Rejected,0
10400,CAND010400,46,2024-08-06,REFERRAL,INTERVIEW,3.59,HOLD,0,47,Good,0,Slow,0,0,100.0,2.0,On Hold,1
10401,CAND010401,66,2025-05-19,REFERRAL,INTERVIEW,2.86,HOLD,0,59,Average,0,Slow,0,0,83.9,2.0,On Hold,1
10402,CAND010402,95,2023-01-02,CAMPUS,INTERVIEW,3.37,HOLD,0,34,Good,0,Slow,0,0,100.0,5.0,On Hold,1
10403,CAND010403,80,2025-09-23,CAMPUS,INTERVIEW,2.58,HOLD,0,23,Average,0,Normal,0,0,100.0,5.0,On Hold,0
10404,CAND010404,95,2025-10-16,LINKEDIN,INTERVIEW,2.34,HOLD,0,33,Average,0,Slow,0,0,100.0,1.0,On Hold,1
10405,CAND010405,6,2024-06-17,COMPANY WEBSITE,APPLIED,1.75,HOLD,0,56,Poor,0,Slow,0,0,70.25,3.0,On Hold,1
10406,CAND010406,69,2025-10-18,REFERRAL,INTERVIEW,4.48,HOLD,0,38,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
10407,CAND010407,42,2024-05-22,LINKEDIN,INTERVIEW,4.48,REJECTED,0,16,Excellent,0,Normal,1,0,100.0,1.0,Rejected,0
10408,CAND010408,69,2023-07-07,REFERRAL,APPLIED,1.49,REJECTED,0,29,Poor,0,Normal,0,0,93.35,2.0,Rejected,0
10409,CAND010409,99,2025-05-09,AGENCY,HIRED,1.66,OFFERED,1,14,Poor,1,Fast,0,1,100.0,4.0,Hired,0
10410,CAND010410,6,2024-03-31,CAMPUS,APPLIED,1.72,HOLD,0,23,Poor,0,Normal,0,0,100.0,5.0,On Hold,0
10411,CAND010411,26,2023-04-02,REFERRAL,INTERVIEW,3.72,REJECTED,0,51,Good,0,Slow,0,0,100.0,2.0,Rejected,1
10412,CAND010412,67,2023-04-12,REFERRAL,HIRED,4.84,OFFERED,1,9,Excellent,1,Fast,1,1,100.0,2.0,Hired,0
10413,CAND010413,8,2025-02-09,AGENCY,INTERVIEW,2.02,HOLD,0,39,Average,0,Slow,0,0,91.3,4.0,On Hold,1
10414,CAND010414,19,2025-08-03,CAMPUS,HIRED,4.8,OFFERED,1,24,Excellent,0,Normal,1,1,100.0,5.0,Hired,0
10415,CAND010415,9,2024-04-08,CAMPUS,HIRED,4.49,OFFERED,1,25,Excellent,0,Normal,1,1,100.0,5.0,Hired,0
10416,CAND010416,8,2023-03-23,COMPANY WEBSITE,INTERVIEW,4.62,REJECTED,0,33,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
10417,CAND010417,76,2024-05-02,NAUKRI,HIRED,2.89,OFFERED,1,7,Average,1,Fast,0,1,100.0,6.0,Hired,0
10418,CAND010418,11,2023-02-11,COMPANY WEBSITE,INTERVIEW,3.95,REJECTED,0,44,Good,0,Slow,0,0,100.0,3.0,Rejected,1
10419,CAND010419,62,2025-11-23,LINKEDIN,HIRED,3.84,OFFERED,1,33,Good,0,Slow,0,1,100.0,1.0,Hired,1
10420,CAND010420,54,2023-08-09,NAUKRI,APPLIED,1.62,REJECTED,0,52,Poor,0,Slow,0,0,72.3,6.0,Rejected,1
10421,CAND010421,72,2025-06-02,NAUKRI,INTERVIEW,3.19,HOLD,0,10,Good,1,Fast,0,0,100.0,6.0,On Hold,0
10422,CAND010422,16,2023-05-17,LINKEDIN,INTERVIEW,3.27,REJECTED,0,7,Good,1,Fast,0,0,100.0,1.0,Rejected,0
10423,CAND010423,69,2024-08-18,AGENCY,INTERVIEW,4.43,REJECTED,0,36,Excellent,0,Slow,1,0,100.0,4.0,Rejected,1
10424,CAND010424,73,2023-09-14,CAMPUS,INTERVIEW,3.07,HOLD,0,43,Good,0,Slow,0,0,100.0,5.0,On Hold,1
10425,CAND010425,75,2023-09-07,NAUKRI,INTERVIEW,4.94,REJECTED,0,30,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
10426,CAND010426,55,2025-04-04,NAUKRI,INTERVIEW,4.95,REJECTED,0,35,Excellent,0,Slow,1,0,100.0,6.0,Rejected,1
10427,CAND010427,93,2024-09-25,REFERRAL,INTERVIEW,2.15,HOLD,0,39,Average,0,Slow,0,0,93.25,2.0,On Hold,1
10428,CAND010428,96,2025-03-09,COMPANY WEBSITE,INTERVIEW,3.35,HOLD,0,9,Good,1,Fast,0,0,100.0,3.0,On Hold,0
10429,CAND010429,82,2023-05-28,NAUKRI,INTERVIEW,4.81,HOLD,0,55,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
10430,CAND010430,34,2024-12-05,LINKEDIN,HIRED,3.35,OFFERED,1,58,Good,0,Slow,0,1,92.25,1.0,Hired,1
10431,CAND010431,60,2023-12-17,NAUKRI,INTERVIEW,3.71,HOLD,0,10,Good,1,Fast,0,0,100.0,6.0,On Hold,0
10432,CAND010432,30,2023-06-27,NAUKRI,INTERVIEW,4.96,HOLD,0,37,Excellent,0,Slow,1,0,100.0,6.0,On Hold,1
10433,CAND010433,97,2025-10-25,NAUKRI,INTERVIEW,3.86,HOLD,0,13,Good,1,Fast,0,0,100.0,6.0,On Hold,0
10434,CAND010434,92,2023-06-08,LINKEDIN,HIRED,2.55,OFFERED,1,14,Average,1,Fast,0,1,100.0,1.0,Hired,0
10435,CAND010435,90,2023-04-11,NAUKRI,APPLIED,1.99,HOLD,0,56,Poor,0,Slow,0,0,73.85,6.0,On Hold,1
10436,CAND010436,49,2025-11-27,COMPANY WEBSITE,INTERVIEW,4.99,HOLD,0,18,Excellent,0,Normal,1,0,100.0,3.0,On Hold,0
10437,CAND010437,21,2024-09-30,COMPANY WEBSITE,INTERVIEW,4.89,HOLD,0,13,Excellent,1,Fast,1,0,100.0,3.0,On Hold,0
10438,CAND010438,80,2024-07-28,LINKEDIN,INTERVIEW,3.66,REJECTED,0,56,Good,0,Slow,0,0,98.9,1.0,Rejected,1
10439,CAND010439,30,2023-05-03,AGENCY,INTERVIEW,2.69,HOLD,0,51,Average,0,Slow,0,0,89.35,4.0,On Hold,1
10440,CAND010440,30,2025-08-25,COMPANY WEBSITE,INTERVIEW,3.74,HOLD,0,23,Good,0,Normal,0,0,100.0,3.0,On Hold,0
10441,CAND010441,85,2025-08-05,CAMPUS,INTERVIEW,4.34,HOLD,0,30,Excellent,0,Normal,1,0,100.0,5.0,On Hold,0
10442,CAND010442,60,2024-03-05,REFERRAL,HIRED,3.13,OFFERED,1,40,Good,0,Slow,0,1,100.0,2.0,Hired,1
10443,CAND010443,4,2025-05-11,LINKEDIN,HIRED,2.06,OFFERED,1,15,Average,1,Fast,0,1,100.0,1.0,Hired,0
10444,CAND010444,97,2025-10-26,CAMPUS,HIRED,1.25,OFFERED,1,15,Poor,1,Fast,0,1,100.0,5.0,Hired,0
10445,CAND010445,39,2023-09-04,CAMPUS,INTERVIEW,4.6,HOLD,0,49,Excellent,0,Slow,1,0,100.0,5.0,On Hold,1
10446,CAND010446,36,2023-04-18,NAUKRI,APPLIED,1.62,REJECTED,0,22,Poor,0,Normal,0,0,100.0,6.0,Rejected,0
